File Created:,Sun Mar 24 14:13:01 2024
Heat Source Version:,9.0.0b26
Simulation Name:,WFK23
User Text:,Westfork Kickapoo
Output:,Solar Radiation Flux blocked by Land Cover (watts/square meter)
""
Datetime,STREAM_KM,LC_T1_S1,LC_T1_S2,LC_T1_S3,LC_T1_S4,LC_T1_S5,LC_T2_S1,LC_T2_S2,LC_T2_S3,LC_T2_S4,LC_T2_S5,LC_T3_S1,LC_T3_S2,LC_T3_S3,LC_T3_S4,LC_T3_S5,LC_T4_S1,LC_T4_S2,LC_T4_S3,LC_T4_S4,LC_T4_S5,LC_T5_S1,LC_T5_S2,LC_T5_S3,LC_T5_S4,LC_T5_S5,LC_T6_S1,LC_T6_S2,LC_T6_S3,LC_T6_S4,LC_T6_S5,LC_T7_S1,LC_T7_S2,LC_T7_S3,LC_T7_S4,LC_T7_S5,LC_T8_S1,LC_T8_S2,LC_T8_S3,LC_T8_S4,LC_T8_S5,Diffuse_Blocked
45108.9583333,27.200,0.0000,0.0000,0.0000,0.0000,0.0000,0.4640,0.6174,0.8220,7.7169,6.3047,5.8139,11.6640,5.5136,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6218,1.0467,2.8324,1.3661,0.8719,0.0000,0.0021,0.0008,0.0010,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,37.5800
45108.9583333,27.100,0.0000,0.0000,0.0000,0.0000,0.0000,3.9750,2.7838,3.2846,2.5516,5.2687,19.7788,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5159,2.4448,1.1109,0.5289,0.6057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.5837
45108.9583333,27.000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6292,7.9346,3.0374,1.3902,0.8355,13.9728,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.7570,0.0000,0.0000,0.0000,0.0000,8.8267,6.6508,1.9180,1.0470,0.8525,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.9342
45108.9583333,26.900,0.0000,0.0000,0.0000,0.0000,0.0000,13.4395,2.3675,1.0210,0.3049,0.4251,4.7152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1343,2.6544,0.9440,0.4812,0.3919,0.0076,0.0066,0.0120,0.0218,0.0395,0.0000,0.0000,0.0000,0.0000,0.0000,27.1093
45108.9583333,26.800,0.0032,0.0058,0.0105,0.0192,0.0348,13.3155,2.9191,0.8203,0.5709,0.0000,5.1724,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0110,0.0000,0.0000,0.0000,0.0000,12.7970,2.4917,0.8906,0.5505,0.0000,0.0045,0.0082,0.0149,0.0270,0.0490,0.0000,0.0000,0.0000,0.0000,0.0000,33.4238
45108.9583333,26.700,0.0084,0.0152,0.0275,0.0500,0.0000,13.6439,2.3116,0.6990,0.3273,0.0000,2.7009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4944,0.0000,0.0000,0.0000,0.0000,12.9337,1.9828,0.7070,0.3141,0.1113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.2316
45108.9583333,26.600,0.0081,0.0146,0.0266,0.0482,0.0000,13.5946,2.3630,0.6975,0.2613,0.1633,2.9193,0.0000,0.0000,0.0000,0.0000,15.3635,0.0000,0.0000,0.0000,0.0000,7.1669,13.4052,2.7392,0.0000,0.5919,7.6320,0.8101,1.0581,2.5832,4.2419,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.4826
45108.9583333,26.500,0.0079,0.0144,0.0261,0.0475,0.0000,13.5267,2.3439,0.7125,0.2591,0.1864,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.6629,4.3845,0.0000,0.0000,0.0000,8.0031,0.7629,3.6550,1.4755,2.8645,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.9553
45108.9583333,26.400,0.0078,0.0141,0.0257,0.0466,0.0000,13.5411,2.4621,0.6963,0.2898,0.1782,2.4894,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2989,0.0000,0.0000,0.0000,0.0000,12.6660,1.1565,0.4046,1.1536,0.7048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.7369
45108.9583333,26.300,0.0074,0.0135,0.0244,0.0444,0.0000,9.9867,5.2620,2.0277,1.0273,0.2004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8892,0.0000,0.0000,0.0000,0.0000,0.0217,1.9214,0.7480,0.2799,0.3578,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.0988
