File Created:,Thu Apr  4 07:58:54 2024
Heat Source Version:,9.0.0b26
Simulation Name:,WFK23
User Text:,Westfork Kickapoo
Output:,Solar Radiation Flux blocked by Land Cover (watts/square meter)
""
Datetime,STREAM_KM,LC_T1_S1,LC_T1_S2,LC_T1_S3,LC_T1_S4,LC_T1_S5,LC_T2_S1,LC_T2_S2,LC_T2_S3,LC_T2_S4,LC_T2_S5,LC_T3_S1,LC_T3_S2,LC_T3_S3,LC_T3_S4,LC_T3_S5,LC_T4_S1,LC_T4_S2,LC_T4_S3,LC_T4_S4,LC_T4_S5,LC_T5_S1,LC_T5_S2,LC_T5_S3,LC_T5_S4,LC_T5_S5,LC_T6_S1,LC_T6_S2,LC_T6_S3,LC_T6_S4,LC_T6_S5,LC_T7_S1,LC_T7_S2,LC_T7_S3,LC_T7_S4,LC_T7_S5,LC_T8_S1,LC_T8_S2,LC_T8_S3,LC_T8_S4,LC_T8_S5,Diffuse_Blocked
45108.9583333,27.200,0.0000,0.0000,0.0000,0.0000,0.0000,1.1269,1.5267,2.0687,6.3805,3.0595,0.0000,11.6640,5.5136,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6693,0.0000,0.0000,0.0000,1.2866,7.6286,3.0062,1.6058,0.0000,0.0014,0.0006,0.0008,0.0010,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,37.4792
45108.9583333,27.100,0.0000,0.0000,0.0000,0.0000,0.0000,3.9750,2.7838,3.2846,2.5516,5.2687,19.7788,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2305,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.7084
45108.9583333,27.000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8944,7.9346,3.0374,1.3902,0.8355,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.8826,1.3025,0.3450,0.1978,0.0307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.9277
45108.9583333,26.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.7612,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3141,0.0000,0.0000,0.0000,0.0000,0.0205,0.0629,0.0038,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3503
45108.9583333,26.800,0.0506,0.0231,0.0026,0.0000,0.0000,0.9214,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2563,0.0000,0.0000,0.0000,0.0000,0.0584,0.0310,0.0142,0.0028,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,13.5255
45108.9583333,26.700,0.0972,0.0061,0.0000,0.0000,0.0000,0.1799,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8380
45108.9583333,26.600,0.0954,0.0054,0.0000,0.0000,0.0000,0.2391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.3635,0.0000,0.0000,0.0000,0.0000,0.0000,13.0017,1.8628,0.0000,2.8601,0.0000,0.0000,4.7072,2.5832,4.2419,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.0590
45108.9583333,26.500,0.0845,0.0129,0.0000,0.0000,0.0000,0.1631,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.6629,4.3845,0.0000,0.0000,0.0000,0.0000,0.0000,3.6550,1.4755,2.8645,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.8290
45108.9583333,26.400,0.0624,0.0356,0.0010,0.0000,0.0000,0.2845,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1536,0.7048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.5144
45108.9583333,26.300,0.0135,0.0244,0.0444,0.0000,0.0000,0.0482,5.2917,2.0715,1.0922,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2544,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.7590
45108.9583333,26.200,0.0574,0.0000,0.0000,0.0000,0.0000,0.1376,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1456,0.0000,0.0000,0.5355,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.4093
45108.9583333,26.100,0.0000,0.0000,0.0000,0.0000,0.0000,0.2613,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4919,0.0000,0.0000,0.0000,0.0000,0.2403,0.0000,0.0000,0.0000,0.0000,0.0238,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6397
45108.9583333,26.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1686,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2024,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3391
45108.9583333,25.900,0.0000,0.0000,0.0000,0.0000,0.0000,0.2065,0.2243,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1457,0.0000,0.0000,0.0000,0.0000,0.0018,0.0396,0.0000,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,10.7304
